source,rule,r1,r2,r3,std_support,std_body,std_confidence,pca_support,pca_body,pca_confidence
inductive_inverse,"grandsonOf(X,Y) -> greatGrandsonOf(Y,X)",grandsonOf,greatGrandsonOf,,0,814,0.0,0,20,0.0
inductive_inverse,"grandsonOf(X,Y) -> greatUncleOf(Y,X)",grandsonOf,greatUncleOf,,0,814,0.0,0,12,0.0
inductive_inverse,"grandsonOf(X,Y) -> motherOf(Y,X)",grandsonOf,motherOf,,0,814,0.0,0,407,0.0
inductive_inverse,"grandsonOf(X,Y) -> nephewOf(Y,X)",grandsonOf,nephewOf,,0,814,0.0,0,38,0.0
inductive_inverse,"grandsonOf(X,Y) -> nieceOf(Y,X)",grandsonOf,nieceOf,,0,814,0.0,0,31,0.0
inductive_inverse,"grandsonOf(X,Y) -> secondAuntOf(Y,X)",grandsonOf,secondAuntOf,,0,814,0.0,0,3,0.0
inductive_inverse,"grandsonOf(X,Y) -> secondUncleOf(Y,X)",grandsonOf,secondUncleOf,,0,814,0.0,0,5,0.0
inductive_inverse,"grandsonOf(X,Y) -> sisterOf(Y,X)",grandsonOf,sisterOf,,0,814,0.0,0,82,0.0
inductive_inverse,"grandsonOf(X,Y) -> sonOf(Y,X)",grandsonOf,sonOf,,0,814,0.0,0,154,0.0
inductive_inverse,"grandsonOf(X,Y) -> uncleOf(Y,X)",grandsonOf,uncleOf,,0,814,0.0,0,39,0.0
inductive_inverse,"greatAuntOf(X,Y) -> auntOf(Y,X)",greatAuntOf,auntOf,,0,312,0.0,0,37,0.0
inductive_inverse,"greatAuntOf(X,Y) -> boyCousinOf(Y,X)",greatAuntOf,boyCousinOf,,0,312,0.0,0,94,0.0
inductive_inverse,"greatAuntOf(X,Y) -> boyFirstCousinOnceRemovedOf(Y,X)",greatAuntOf,boyFirstCousinOnceRemovedOf,,0,312,0.0,0,98,0.0
inductive_inverse,"greatAuntOf(X,Y) -> boySecondCousinOf(Y,X)",greatAuntOf,boySecondCousinOf,,0,312,0.0,0,33,0.0
inductive_inverse,"greatAuntOf(X,Y) -> brotherOf(Y,X)",greatAuntOf,brotherOf,,0,312,0.0,0,105,0.0
inductive_inverse,"greatAuntOf(X,Y) -> daughterOf(Y,X)",greatAuntOf,daughterOf,,0,312,0.0,0,148,0.0
inductive_inverse,"greatAuntOf(X,Y) -> fatherOf(Y,X)",greatAuntOf,fatherOf,,0,312,0.0,0,43,0.0
inductive_inverse,"greatAuntOf(X,Y) -> girlCousinOf(Y,X)",greatAuntOf,girlCousinOf,,0,312,0.0,0,77,0.0
inductive_inverse,"greatAuntOf(X,Y) -> girlFirstCousinOnceRemovedOf(Y,X)",greatAuntOf,girlFirstCousinOnceRemovedOf,,0,312,0.0,0,78,0.0
inductive_inverse,"greatAuntOf(X,Y) -> girlSecondCousinOf(Y,X)",greatAuntOf,girlSecondCousinOf,,0,312,0.0,0,38,0.0
inductive_inverse,"greatAuntOf(X,Y) -> granddaughterOf(Y,X)",greatAuntOf,granddaughterOf,,0,312,0.0,0,148,0.0
inductive_inverse,"greatAuntOf(X,Y) -> grandfatherOf(Y,X)",greatAuntOf,grandfatherOf,,0,312,0.0,0,14,0.0
inductive_inverse,"greatAuntOf(X,Y) -> grandmotherOf(Y,X)",greatAuntOf,grandmotherOf,,0,312,0.0,0,11,0.0
inductive_inverse,"greatAuntOf(X,Y) -> grandsonOf(Y,X)",greatAuntOf,grandsonOf,,0,312,0.0,0,164,0.0
inductive_inverse,"greatAuntOf(X,Y) -> greatAuntOf(Y,X)",greatAuntOf,greatAuntOf,,0,312,0.0,0,12,0.0
inductive_inverse,"greatAuntOf(X,Y) -> greatGranddaughterOf(Y,X)",greatAuntOf,greatGranddaughterOf,,0,312,0.0,0,148,0.0
inductive_inverse,"greatAuntOf(X,Y) -> greatGrandfatherOf(Y,X)",greatAuntOf,greatGrandfatherOf,,0,312,0.0,0,1,0.0
inductive_inverse,"greatAuntOf(X,Y) -> greatGrandmotherOf(Y,X)",greatAuntOf,greatGrandmotherOf,,0,312,0.0,0,1,0.0
inductive_inverse,"greatAuntOf(X,Y) -> greatGrandsonOf(Y,X)",greatAuntOf,greatGrandsonOf,,0,312,0.0,0,164,0.0
inductive_inverse,"greatAuntOf(X,Y) -> greatUncleOf(Y,X)",greatAuntOf,greatUncleOf,,0,312,0.0,0,14,0.0
inductive_inverse,"greatAuntOf(X,Y) -> motherOf(Y,X)",greatAuntOf,motherOf,,0,312,0.0,0,35,0.0
inductive_inverse,"greatAuntOf(X,Y) -> nephewOf(Y,X)",greatAuntOf,nephewOf,,0,312,0.0,0,154,0.0
inductive_inverse,"greatAuntOf(X,Y) -> nieceOf(Y,X)",greatAuntOf,nieceOf,,0,312,0.0,0,123,0.0
inductive_inverse,"greatAuntOf(X,Y) -> secondAuntOf(Y,X)",greatAuntOf,secondAuntOf,,0,312,0.0,0,31,0.0
inductive_inverse,"greatAuntOf(X,Y) -> secondUncleOf(Y,X)",greatAuntOf,secondUncleOf,,0,312,0.0,0,38,0.0
inductive_inverse,"greatAuntOf(X,Y) -> sisterOf(Y,X)",greatAuntOf,sisterOf,,0,312,0.0,0,102,0.0
inductive_inverse,"greatAuntOf(X,Y) -> sonOf(Y,X)",greatAuntOf,sonOf,,0,312,0.0,0,164,0.0
inductive_inverse,"greatAuntOf(X,Y) -> uncleOf(Y,X)",greatAuntOf,uncleOf,,0,312,0.0,0,44,0.0
inductive_inverse,"greatGranddaughterOf(X,Y) -> auntOf(Y,X)",greatGranddaughterOf,auntOf,,0,610,0.0,0,9,0.0
inductive_inverse,"greatGranddaughterOf(X,Y) -> boyCousinOf(Y,X)",greatGranddaughterOf,boyCousinOf,,0,610,0.0,0,8,0.0
inductive_inverse,"greatGranddaughterOf(X,Y) -> boyFirstCousinOnceRemovedOf(Y,X)",greatGranddaughterOf,boyFirstCousinOnceRemovedOf,,0,610,0.0,0,0,0
inductive_inverse,"greatGranddaughterOf(X,Y) -> boySecondCousinOf(Y,X)",greatGranddaughterOf,boySecondCousinOf,,0,610,0.0,0,0,0
inductive_inverse,"greatGranddaughterOf(X,Y) -> brotherOf(Y,X)",greatGranddaughterOf,brotherOf,,0,610,0.0,0,53,0.0
inductive_inverse,"greatGranddaughterOf(X,Y) -> daughterOf(Y,X)",greatGranddaughterOf,daughterOf,,0,610,0.0,0,62,0.0
inductive_inverse,"greatGranddaughterOf(X,Y) -> fatherOf(Y,X)",greatGranddaughterOf,fatherOf,,0,610,0.0,0,305,0.0
inductive_inverse,"greatGranddaughterOf(X,Y) -> girlCousinOf(Y,X)",greatGranddaughterOf,girlCousinOf,,0,610,0.0,0,0,0
inductive_inverse,"greatGranddaughterOf(X,Y) -> girlFirstCousinOnceRemovedOf(Y,X)",greatGranddaughterOf,girlFirstCousinOnceRemovedOf,,0,610,0.0,0,0,0
inductive_inverse,"greatGranddaughterOf(X,Y) -> girlSecondCousinOf(Y,X)",greatGranddaughterOf,girlSecondCousinOf,,0,610,0.0,0,0,0
inductive_inverse,"greatGranddaughterOf(X,Y) -> granddaughterOf(Y,X)",greatGranddaughterOf,granddaughterOf,,0,610,0.0,0,15,0.0
inductive_inverse,"greatGranddaughterOf(X,Y) -> grandfatherOf(Y,X)",greatGranddaughterOf,grandfatherOf,,0,610,0.0,0,305,0.0
inductive_inverse,"greatGranddaughterOf(X,Y) -> grandmotherOf(Y,X)",greatGranddaughterOf,grandmotherOf,,0,610,0.0,0,305,0.0
inductive_inverse,"greatGranddaughterOf(X,Y) -> grandsonOf(Y,X)",greatGranddaughterOf,grandsonOf,,0,610,0.0,0,25,0.0
inductive_inverse,"greatGranddaughterOf(X,Y) -> greatAuntOf(Y,X)",greatGranddaughterOf,greatAuntOf,,0,610,0.0,0,4,0.0
inductive_inverse,"greatGranddaughterOf(X,Y) -> greatGranddaughterOf(Y,X)",greatGranddaughterOf,greatGranddaughterOf,,0,610,0.0,0,1,0.0
inductive_inverse,"greatGranddaughterOf(X,Y) -> greatGrandsonOf(Y,X)",greatGranddaughterOf,greatGrandsonOf,,0,610,0.0,0,4,0.0
inductive_inverse,"greatGranddaughterOf(X,Y) -> greatUncleOf(Y,X)",greatGranddaughterOf,greatUncleOf,,0,610,0.0,0,6,0.0
inductive_inverse,"greatGranddaughterOf(X,Y) -> motherOf(Y,X)",greatGranddaughterOf,motherOf,,0,610,0.0,0,305,0.0
inductive_inverse,"greatGranddaughterOf(X,Y) -> nephewOf(Y,X)",greatGranddaughterOf,nephewOf,,0,610,0.0,0,14,0.0
inductive_inverse,"greatGranddaughterOf(X,Y) -> nieceOf(Y,X)",greatGranddaughterOf,nieceOf,,0,610,0.0,0,8,0.0
inductive_inverse,"greatGranddaughterOf(X,Y) -> secondAuntOf(Y,X)",greatGranddaughterOf,secondAuntOf,,0,610,0.0,0,0,0
inductive_inverse,"greatGranddaughterOf(X,Y) -> secondUncleOf(Y,X)",greatGranddaughterOf,secondUncleOf,,0,610,0.0,0,0,0
inductive_inverse,"greatGranddaughterOf(X,Y) -> sisterOf(Y,X)",greatGranddaughterOf,sisterOf,,0,610,0.0,0,29,0.0
inductive_inverse,"greatGranddaughterOf(X,Y) -> sonOf(Y,X)",greatGranddaughterOf,sonOf,,0,610,0.0,0,79,0.0
inductive_inverse,"greatGranddaughterOf(X,Y) -> uncleOf(Y,X)",greatGranddaughterOf,uncleOf,,0,610,0.0,0,22,0.0
inductive_inverse,"greatGrandfatherOf(X,Y) -> auntOf(Y,X)",greatGrandfatherOf,auntOf,,0,617,0.0,0,113,0.0
inductive_inverse,"greatGrandfatherOf(X,Y) -> boyCousinOf(Y,X)",greatGrandfatherOf,boyCousinOf,,0,617,0.0,0,182,0.0
inductive_inverse,"greatGrandfatherOf(X,Y) -> boyFirstCousinOnceRemovedOf(Y,X)",greatGrandfatherOf,boyFirstCousinOnceRemovedOf,,0,617,0.0,0,114,0.0
inductive_inverse,"greatGrandfatherOf(X,Y) -> boySecondCousinOf(Y,X)",greatGrandfatherOf,boySecondCousinOf,,0,617,0.0,0,47,0.0
inductive_inverse,"greatGrandfatherOf(X,Y) -> brotherOf(Y,X)",greatGrandfatherOf,brotherOf,,0,617,0.0,0,225,0.0
inductive_inverse,"greatGrandfatherOf(X,Y) -> daughterOf(Y,X)",greatGrandfatherOf,daughterOf,,0,617,0.0,0,305,0.0
inductive_inverse,"greatGrandfatherOf(X,Y) -> fatherOf(Y,X)",greatGrandfatherOf,fatherOf,,0,617,0.0,0,110,0.0
inductive_inverse,"greatGrandfatherOf(X,Y) -> girlCousinOf(Y,X)",greatGrandfatherOf,girlCousinOf,,0,617,0.0,0,183,0.0
inductive_inverse,"greatGrandfatherOf(X,Y) -> girlFirstCousinOnceRemovedOf(Y,X)",greatGrandfatherOf,girlFirstCousinOnceRemovedOf,,0,617,0.0,0,91,0.0
inductive_inverse,"greatGrandfatherOf(X,Y) -> girlSecondCousinOf(Y,X)",greatGrandfatherOf,girlSecondCousinOf,,0,617,0.0,0,39,0.0
inductive_inverse,"greatGrandfatherOf(X,Y) -> granddaughterOf(Y,X)",greatGrandfatherOf,granddaughterOf,,0,617,0.0,0,305,0.0
inductive_inverse,"greatGrandfatherOf(X,Y) -> grandfatherOf(Y,X)",greatGrandfatherOf,grandfatherOf,,0,617,0.0,0,37,0.0
inductive_inverse,"greatGrandfatherOf(X,Y) -> grandmotherOf(Y,X)",greatGrandfatherOf,grandmotherOf,,0,617,0.0,0,16,0.0
inductive_inverse,"greatGrandfatherOf(X,Y) -> grandsonOf(Y,X)",greatGrandfatherOf,grandsonOf,,0,617,0.0,0,312,0.0
inductive_inverse,"greatGrandfatherOf(X,Y) -> greatAuntOf(Y,X)",greatGrandfatherOf,greatAuntOf,,0,617,0.0,0,42,0.0
inductive_inverse,"greatGrandfatherOf(X,Y) -> greatGrandfatherOf(Y,X)",greatGrandfatherOf,greatGrandfatherOf,,0,617,0.0,0,4,0.0
inductive_inverse,"greatGrandfatherOf(X,Y) -> greatGrandmotherOf(Y,X)",greatGrandfatherOf,greatGrandmotherOf,,0,617,0.0,0,2,0.0
inductive_inverse,"greatGrandfatherOf(X,Y) -> greatUncleOf(Y,X)",greatGrandfatherOf,greatUncleOf,,0,617,0.0,0,28,0.0
inductive_inverse,"greatGrandfatherOf(X,Y) -> motherOf(Y,X)",greatGrandfatherOf,motherOf,,0,617,0.0,0,82,0.0
inductive_inverse,"greatGrandfatherOf(X,Y) -> nephewOf(Y,X)",greatGrandfatherOf,nephewOf,,0,617,0.0,0,274,0.0
inductive_inverse,"greatGrandfatherOf(X,Y) -> nieceOf(Y,X)",greatGrandfatherOf,nieceOf,,0,617,0.0,0,253,0.0
inductive_inverse,"greatGrandfatherOf(X,Y) -> secondAuntOf(Y,X)",greatGrandfatherOf,secondAuntOf,,0,617,0.0,0,84,0.0
inductive_inverse,"greatGrandfatherOf(X,Y) -> secondUncleOf(Y,X)",greatGrandfatherOf,secondUncleOf,,0,617,0.0,0,82,0.0
inductive_inverse,"greatGrandfatherOf(X,Y) -> sisterOf(Y,X)",greatGrandfatherOf,sisterOf,,0,617,0.0,0,234,0.0
inductive_inverse,"greatGrandfatherOf(X,Y) -> sonOf(Y,X)",greatGrandfatherOf,sonOf,,0,617,0.0,0,312,0.0
inductive_inverse,"greatGrandfatherOf(X,Y) -> uncleOf(Y,X)",greatGrandfatherOf,uncleOf,,0,617,0.0,0,121,0.0
inductive_inverse,"greatGrandmotherOf(X,Y) -> auntOf(Y,X)",greatGrandmotherOf,auntOf,,0,617,0.0,0,113,0.0
inductive_inverse,"greatGrandmotherOf(X,Y) -> boyCousinOf(Y,X)",greatGrandmotherOf,boyCousinOf,,0,617,0.0,0,182,0.0
inductive_inverse,"greatGrandmotherOf(X,Y) -> boyFirstCousinOnceRemovedOf(Y,X)",greatGrandmotherOf,boyFirstCousinOnceRemovedOf,,0,617,0.0,0,114,0.0
inductive_inverse,"greatGrandmotherOf(X,Y) -> boySecondCousinOf(Y,X)",greatGrandmotherOf,boySecondCousinOf,,0,617,0.0,0,47,0.0
inductive_inverse,"greatGrandmotherOf(X,Y) -> brotherOf(Y,X)",greatGrandmotherOf,brotherOf,,0,617,0.0,0,225,0.0
inductive_inverse,"greatGrandmotherOf(X,Y) -> daughterOf(Y,X)",greatGrandmotherOf,daughterOf,,0,617,0.0,0,305,0.0
inductive_inverse,"greatGrandmotherOf(X,Y) -> fatherOf(Y,X)",greatGrandmotherOf,fatherOf,,0,617,0.0,0,110,0.0
inductive_inverse,"greatGrandmotherOf(X,Y) -> girlCousinOf(Y,X)",greatGrandmotherOf,girlCousinOf,,0,617,0.0,0,183,0.0
inductive_inverse,"greatGrandmotherOf(X,Y) -> girlFirstCousinOnceRemovedOf(Y,X)",greatGrandmotherOf,girlFirstCousinOnceRemovedOf,,0,617,0.0,0,91,0.0
inductive_inverse,"greatGrandmotherOf(X,Y) -> girlSecondCousinOf(Y,X)",greatGrandmotherOf,girlSecondCousinOf,,0,617,0.0,0,39,0.0
inductive_inverse,"greatGrandmotherOf(X,Y) -> granddaughterOf(Y,X)",greatGrandmotherOf,granddaughterOf,,0,617,0.0,0,305,0.0
inductive_inverse,"greatGrandmotherOf(X,Y) -> grandfatherOf(Y,X)",greatGrandmotherOf,grandfatherOf,,0,617,0.0,0,37,0.0
inductive_inverse,"greatGrandmotherOf(X,Y) -> grandmotherOf(Y,X)",greatGrandmotherOf,grandmotherOf,,0,617,0.0,0,16,0.0
inductive_inverse,"greatGrandmotherOf(X,Y) -> grandsonOf(Y,X)",greatGrandmotherOf,grandsonOf,,0,617,0.0,0,312,0.0
inductive_inverse,"greatGrandmotherOf(X,Y) -> greatAuntOf(Y,X)",greatGrandmotherOf,greatAuntOf,,0,617,0.0,0,42,0.0
inductive_inverse,"greatGrandmotherOf(X,Y) -> greatGrandfatherOf(Y,X)",greatGrandmotherOf,greatGrandfatherOf,,0,617,0.0,0,4,0.0
inductive_inverse,"greatGrandmotherOf(X,Y) -> greatGrandmotherOf(Y,X)",greatGrandmotherOf,greatGrandmotherOf,,0,617,0.0,0,2,0.0
inductive_inverse,"greatGrandmotherOf(X,Y) -> greatUncleOf(Y,X)",greatGrandmotherOf,greatUncleOf,,0,617,0.0,0,28,0.0
inductive_inverse,"greatGrandmotherOf(X,Y) -> motherOf(Y,X)",greatGrandmotherOf,motherOf,,0,617,0.0,0,82,0.0
inductive_inverse,"greatGrandmotherOf(X,Y) -> nephewOf(Y,X)",greatGrandmotherOf,nephewOf,,0,617,0.0,0,274,0.0
inductive_inverse,"greatGrandmotherOf(X,Y) -> nieceOf(Y,X)",greatGrandmotherOf,nieceOf,,0,617,0.0,0,253,0.0
inductive_inverse,"greatGrandmotherOf(X,Y) -> secondAuntOf(Y,X)",greatGrandmotherOf,secondAuntOf,,0,617,0.0,0,84,0.0
inductive_inverse,"greatGrandmotherOf(X,Y) -> secondUncleOf(Y,X)",greatGrandmotherOf,secondUncleOf,,0,617,0.0,0,82,0.0
inductive_inverse,"greatGrandmotherOf(X,Y) -> sisterOf(Y,X)",greatGrandmotherOf,sisterOf,,0,617,0.0,0,234,0.0
inductive_inverse,"greatGrandmotherOf(X,Y) -> sonOf(Y,X)",greatGrandmotherOf,sonOf,,0,617,0.0,0,312,0.0
inductive_inverse,"greatGrandmotherOf(X,Y) -> uncleOf(Y,X)",greatGrandmotherOf,uncleOf,,0,617,0.0,0,121,0.0
inductive_inverse,"greatGrandsonOf(X,Y) -> auntOf(Y,X)",greatGrandsonOf,auntOf,,0,624,0.0,0,10,0.0
inductive_inverse,"greatGrandsonOf(X,Y) -> boyCousinOf(Y,X)",greatGrandsonOf,boyCousinOf,,0,624,0.0,0,8,0.0
inductive_inverse,"greatGrandsonOf(X,Y) -> boyFirstCousinOnceRemovedOf(Y,X)",greatGrandsonOf,boyFirstCousinOnceRemovedOf,,0,624,0.0,0,0,0
inductive_inverse,"greatGrandsonOf(X,Y) -> boySecondCousinOf(Y,X)",greatGrandsonOf,boySecondCousinOf,,0,624,0.0,0,0,0
inductive_inverse,"greatGrandsonOf(X,Y) -> brotherOf(Y,X)",greatGrandsonOf,brotherOf,,0,624,0.0,0,39,0.0
inductive_inverse,"greatGrandsonOf(X,Y) -> daughterOf(Y,X)",greatGrandsonOf,daughterOf,,0,624,0.0,0,86,0.0
inductive_inverse,"greatGrandsonOf(X,Y) -> fatherOf(Y,X)",greatGrandsonOf,fatherOf,,0,624,0.0,0,312,0.0
inductive_inverse,"greatGrandsonOf(X,Y) -> girlCousinOf(Y,X)",greatGrandsonOf,girlCousinOf,,0,624,0.0,0,1,0.0
inductive_inverse,"greatGrandsonOf(X,Y) -> girlFirstCousinOnceRemovedOf(Y,X)",greatGrandsonOf,girlFirstCousinOnceRemovedOf,,0,624,0.0,0,0,0
inductive_inverse,"greatGrandsonOf(X,Y) -> girlSecondCousinOf(Y,X)",greatGrandsonOf,girlSecondCousinOf,,0,624,0.0,0,0,0
inductive_inverse,"greatGrandsonOf(X,Y) -> granddaughterOf(Y,X)",greatGrandsonOf,granddaughterOf,,0,624,0.0,0,15,0.0
inductive_inverse,"greatGrandsonOf(X,Y) -> grandfatherOf(Y,X)",greatGrandsonOf,grandfatherOf,,0,624,0.0,0,312,0.0
inductive_inverse,"greatGrandsonOf(X,Y) -> grandmotherOf(Y,X)",greatGrandsonOf,grandmotherOf,,0,624,0.0,0,312,0.0
inductive_inverse,"greatGrandsonOf(X,Y) -> grandsonOf(Y,X)",greatGrandsonOf,grandsonOf,,0,624,0.0,0,22,0.0
inductive_inverse,"greatGrandsonOf(X,Y) -> greatAuntOf(Y,X)",greatGrandsonOf,greatAuntOf,,0,624,0.0,0,6,0.0
inductive_inverse,"greatGrandsonOf(X,Y) -> greatGranddaughterOf(Y,X)",greatGrandsonOf,greatGranddaughterOf,,0,624,0.0,0,1,0.0
inductive_inverse,"greatGrandsonOf(X,Y) -> greatGrandsonOf(Y,X)",greatGrandsonOf,greatGrandsonOf,,0,624,0.0,0,1,0.0
inductive_inverse,"greatGrandsonOf(X,Y) -> greatUncleOf(Y,X)",greatGrandsonOf,greatUncleOf,,0,624,0.0,0,2,0.0
inductive_inverse,"greatGrandsonOf(X,Y) -> motherOf(Y,X)",greatGrandsonOf,motherOf,,0,624,0.0,0,312,0.0
inductive_inverse,"greatGrandsonOf(X,Y) -> nephewOf(Y,X)",greatGrandsonOf,nephewOf,,0,624,0.0,0,15,0.0
inductive_inverse,"greatGrandsonOf(X,Y) -> nieceOf(Y,X)",greatGrandsonOf,nieceOf,,0,624,0.0,0,10,0.0
inductive_inverse,"greatGrandsonOf(X,Y) -> secondAuntOf(Y,X)",greatGrandsonOf,secondAuntOf,,0,624,0.0,0,0,0
inductive_inverse,"greatGrandsonOf(X,Y) -> secondUncleOf(Y,X)",greatGrandsonOf,secondUncleOf,,0,624,0.0,0,3,0.0
inductive_inverse,"greatGrandsonOf(X,Y) -> sisterOf(Y,X)",greatGrandsonOf,sisterOf,,0,624,0.0,0,39,0.0
inductive_inverse,"greatGrandsonOf(X,Y) -> sonOf(Y,X)",greatGrandsonOf,sonOf,,0,624,0.0,0,81,0.0
inductive_inverse,"greatGrandsonOf(X,Y) -> uncleOf(Y,X)",greatGrandsonOf,uncleOf,,0,624,0.0,0,9,0.0
inductive_inverse,"greatUncleOf(X,Y) -> auntOf(Y,X)",greatUncleOf,auntOf,,0,237,0.0,0,39,0.0
inductive_inverse,"greatUncleOf(X,Y) -> boyCousinOf(Y,X)",greatUncleOf,boyCousinOf,,0,237,0.0,0,53,0.0
inductive_inverse,"greatUncleOf(X,Y) -> boyFirstCousinOnceRemovedOf(Y,X)",greatUncleOf,boyFirstCousinOnceRemovedOf,,0,237,0.0,0,89,0.0
inductive_inverse,"greatUncleOf(X,Y) -> boySecondCousinOf(Y,X)",greatUncleOf,boySecondCousinOf,,0,237,0.0,0,40,0.0
inductive_inverse,"greatUncleOf(X,Y) -> brotherOf(Y,X)",greatUncleOf,brotherOf,,0,237,0.0,0,81,0.0
inductive_inverse,"greatUncleOf(X,Y) -> daughterOf(Y,X)",greatUncleOf,daughterOf,,0,237,0.0,0,112,0.0
inductive_inverse,"greatUncleOf(X,Y) -> fatherOf(Y,X)",greatUncleOf,fatherOf,,0,237,0.0,0,43,0.0
inductive_inverse,"greatUncleOf(X,Y) -> girlCousinOf(Y,X)",greatUncleOf,girlCousinOf,,0,237,0.0,0,43,0.0
inductive_inverse,"greatUncleOf(X,Y) -> girlFirstCousinOnceRemovedOf(Y,X)",greatUncleOf,girlFirstCousinOnceRemovedOf,,0,237,0.0,0,60,0.0
inductive_inverse,"greatUncleOf(X,Y) -> girlSecondCousinOf(Y,X)",greatUncleOf,girlSecondCousinOf,,0,237,0.0,0,31,0.0
inductive_inverse,"greatUncleOf(X,Y) -> granddaughterOf(Y,X)",greatUncleOf,granddaughterOf,,0,237,0.0,0,112,0.0
inductive_inverse,"greatUncleOf(X,Y) -> grandfatherOf(Y,X)",greatUncleOf,grandfatherOf,,0,237,0.0,0,12,0.0
inductive_inverse,"greatUncleOf(X,Y) -> grandmotherOf(Y,X)",greatUncleOf,grandmotherOf,,0,237,0.0,0,5,0.0
inductive_inverse,"greatUncleOf(X,Y) -> grandsonOf(Y,X)",greatUncleOf,grandsonOf,,0,237,0.0,0,125,0.0
inductive_inverse,"greatUncleOf(X,Y) -> greatAuntOf(Y,X)",greatUncleOf,greatAuntOf,,0,237,0.0,0,19,0.0
inductive_inverse,"greatUncleOf(X,Y) -> greatGranddaughterOf(Y,X)",greatUncleOf,greatGranddaughterOf,,0,237,0.0,0,112,0.0
inductive_inverse,"greatUncleOf(X,Y) -> greatGrandfatherOf(Y,X)",greatUncleOf,greatGrandfatherOf,,0,237,0.0,0,1,0.0
inductive_inverse,"greatUncleOf(X,Y) -> greatGrandmotherOf(Y,X)",greatUncleOf,greatGrandmotherOf,,0,237,0.0,0,0,0
inductive_inverse,"greatUncleOf(X,Y) -> greatGrandsonOf(Y,X)",greatUncleOf,greatGrandsonOf,,0,237,0.0,0,125,0.0
inductive_inverse,"greatUncleOf(X,Y) -> greatUncleOf(Y,X)",greatUncleOf,greatUncleOf,,0,237,0.0,0,17,0.0
inductive_inverse,"greatUncleOf(X,Y) -> motherOf(Y,X)",greatUncleOf,motherOf,,0,237,0.0,0,25,0.0
inductive_inverse,"greatUncleOf(X,Y) -> nephewOf(Y,X)",greatUncleOf,nephewOf,,0,237,0.0,0,103,0.0
inductive_inverse,"greatUncleOf(X,Y) -> nieceOf(Y,X)",greatUncleOf,nieceOf,,0,237,0.0,0,82,0.0
inductive_inverse,"greatUncleOf(X,Y) -> secondAuntOf(Y,X)",greatUncleOf,secondAuntOf,,0,237,0.0,0,8,0.0
inductive_inverse,"greatUncleOf(X,Y) -> secondUncleOf(Y,X)",greatUncleOf,secondUncleOf,,0,237,0.0,0,12,0.0
inductive_inverse,"greatUncleOf(X,Y) -> sisterOf(Y,X)",greatUncleOf,sisterOf,,0,237,0.0,0,80,0.0
inductive_inverse,"greatUncleOf(X,Y) -> sonOf(Y,X)",greatUncleOf,sonOf,,0,237,0.0,0,125,0.0
inductive_inverse,"greatUncleOf(X,Y) -> uncleOf(Y,X)",greatUncleOf,uncleOf,,0,237,0.0,0,42,0.0
inductive_inverse,"motherOf(X,Y) -> auntOf(Y,X)",motherOf,auntOf,,0,733,0.0,0,169,0.0
inductive_inverse,"motherOf(X,Y) -> boyCousinOf(Y,X)",motherOf,boyCousinOf,,0,733,0.0,0,146,0.0
inductive_inverse,"motherOf(X,Y) -> boyFirstCousinOnceRemovedOf(Y,X)",motherOf,boyFirstCousinOnceRemovedOf,,0,733,0.0,0,78,0.0
inductive_inverse,"motherOf(X,Y) -> boySecondCousinOf(Y,X)",motherOf,boySecondCousinOf,,0,733,0.0,0,33,0.0
inductive_inverse,"motherOf(X,Y) -> brotherOf(Y,X)",motherOf,brotherOf,,0,733,0.0,0,248,0.0
inductive_inverse,"motherOf(X,Y) -> fatherOf(Y,X)",motherOf,fatherOf,,0,733,0.0,0,187,0.0
inductive_inverse,"motherOf(X,Y) -> girlCousinOf(Y,X)",motherOf,girlCousinOf,,0,733,0.0,0,141,0.0
inductive_inverse,"motherOf(X,Y) -> girlFirstCousinOnceRemovedOf(Y,X)",motherOf,girlFirstCousinOnceRemovedOf,,0,733,0.0,0,58,0.0
inductive_inverse,"motherOf(X,Y) -> girlSecondCousinOf(Y,X)",motherOf,girlSecondCousinOf,,0,733,0.0,0,30,0.0
inductive_inverse,"motherOf(X,Y) -> granddaughterOf(Y,X)",motherOf,granddaughterOf,,0,733,0.0,0,263,0.0
inductive_inverse,"motherOf(X,Y) -> grandfatherOf(Y,X)",motherOf,grandfatherOf,,0,733,0.0,0,105,0.0
inductive_inverse,"motherOf(X,Y) -> grandmotherOf(Y,X)",motherOf,grandmotherOf,,0,733,0.0,0,90,0.0
inductive_inverse,"motherOf(X,Y) -> grandsonOf(Y,X)",motherOf,grandsonOf,,0,733,0.0,0,279,0.0
inductive_inverse,"motherOf(X,Y) -> greatAuntOf(Y,X)",motherOf,greatAuntOf,,0,733,0.0,0,106,0.0
inductive_inverse,"motherOf(X,Y) -> greatGranddaughterOf(Y,X)",motherOf,greatGranddaughterOf,,0,733,0.0,0,184,0.0
inductive_inverse,"motherOf(X,Y) -> greatGrandfatherOf(Y,X)",motherOf,greatGrandfatherOf,,0,733,0.0,0,56,0.0
inductive_inverse,"motherOf(X,Y) -> greatGrandmotherOf(Y,X)",motherOf,greatGrandmotherOf,,0,733,0.0,0,55,0.0
inductive_inverse,"motherOf(X,Y) -> greatGrandsonOf(Y,X)",motherOf,greatGrandsonOf,,0,733,0.0,0,186,0.0
